order_id,order_date,product_id,product_name,category,quantity,unit_price,cost_price,total_amount,gross_profit,refund_amount,order_status,country,channel
ORD-04733,2026-05-31,PROD-004,Laptop Stand,Electronics,4,34.99,14.0,139.96,83.96,139.96,refunded,BE,mobile
ORD-04734,2026-05-31,PROD-004,Laptop Stand,Electronics,3,34.99,14.0,104.97,62.97,0.0,completed,FR,marketplace
ORD-04735,2026-05-31,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,DE,mobile
ORD-04736,2026-05-31,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,12.5,refunded,FR,web
ORD-04737,2026-05-31,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-04738,2026-05-31,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,marketplace
ORD-04739,2026-05-31,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,CH,web
ORD-04740,2026-05-31,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-04741,2026-05-31,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-04742,2026-05-31,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,FR,web
ORD-04743,2026-05-31,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,web
ORD-04744,2026-05-31,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,FR,web
ORD-04745,2026-05-31,PROD-006,Phone Case - Premium,Accessories,3,24.99,8.0,74.97,50.97,0.0,completed,CH,web
ORD-04746,2026-05-31,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,mobile
ORD-04747,2026-05-31,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,FR,web
ORD-04748,2026-05-31,PROD-007,Leather Wallet,Accessories,3,39.99,15.0,119.97,74.97,0.0,completed,FR,web
ORD-04749,2026-05-31,PROD-007,Leather Wallet,Accessories,4,39.99,15.0,159.96,99.96,0.0,completed,DE,web
ORD-04750,2026-05-31,PROD-008,Sunglasses - Aviator,Accessories,3,29.99,10.0,89.97,59.97,0.0,completed,FR,marketplace
ORD-04751,2026-05-31,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,AT,web
ORD-04752,2026-05-31,PROD-008,Sunglasses - Aviator,Accessories,3,29.99,10.0,89.97,59.97,0.0,completed,DE,web
ORD-04753,2026-05-31,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-04754,2026-05-31,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,marketplace
ORD-04755,2026-05-31,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,mobile
ORD-04756,2026-05-31,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,CH,web
ORD-04757,2026-05-31,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,web
ORD-04758,2026-05-31,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,DE,web
ORD-04759,2026-05-31,PROD-010,Trail Hiking Boots,Footwear,2,119.0,48.0,238.0,142.0,0.0,completed,AT,web
ORD-04760,2026-05-31,PROD-011,Casual Sneakers,Footwear,4,59.99,22.0,239.96,151.96,0.0,completed,DE,web
ORD-04761,2026-05-31,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,web
ORD-04762,2026-05-31,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,BE,web
ORD-04763,2026-05-31,PROD-011,Casual Sneakers,Footwear,2,59.99,22.0,119.98,75.98,0.0,completed,AT,web
ORD-04764,2026-05-31,PROD-011,Casual Sneakers,Footwear,2,59.99,22.0,119.98,75.98,0.0,completed,DE,web
ORD-04765,2026-05-31,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,NL,web
ORD-04766,2026-05-31,PROD-012,Cotton T-Shirt,Clothing,3,19.99,6.0,59.97,41.97,0.0,completed,NL,web
ORD-04767,2026-05-31,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,BE,web
ORD-04768,2026-05-31,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,39.98,refunded,DE,web
ORD-04769,2026-05-31,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,AT,web
ORD-04770,2026-05-31,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,BE,web
ORD-04771,2026-05-31,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,mobile
ORD-04772,2026-05-31,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,web
ORD-04773,2026-05-31,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,CH,web
ORD-04774,2026-05-31,PROD-014,Hoodie - Oversized,Clothing,3,44.99,16.0,134.97,86.97,0.0,completed,NL,web
ORD-04775,2026-05-31,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,marketplace
ORD-04776,2026-05-31,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,mobile
ORD-04777,2026-05-31,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,NL,web
ORD-04778,2026-05-31,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,DE,web
ORD-04779,2026-05-31,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,DE,web
ORD-04780,2026-05-31,PROD-015,Winter Jacket,Clothing,1,129.0,52.0,129.0,77.0,0.0,completed,DE,marketplace
ORD-04781,2026-05-31,PROD-016,Yoga Mat,Home,2,29.99,10.0,59.98,39.98,0.0,completed,FR,web
ORD-04782,2026-05-31,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,mobile
ORD-04783,2026-05-31,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,CH,web
ORD-04784,2026-05-31,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,AT,web
ORD-04785,2026-05-31,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,DE,web
ORD-04786,2026-05-31,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,marketplace
ORD-04787,2026-05-31,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,mobile
ORD-04788,2026-05-31,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-04789,2026-05-31,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,BE,web
ORD-04790,2026-05-31,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,DE,mobile
ORD-04791,2026-05-31,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,FR,marketplace
ORD-04792,2026-05-31,PROD-019,Desk Organizer,Home,1,22.99,7.5,22.99,15.49,0.0,completed,DE,mobile
ORD-04793,2026-05-31,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,DE,marketplace
ORD-04794,2026-05-31,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,BE,web
ORD-04795,2026-06-01,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,NL,mobile
ORD-04796,2026-06-01,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,FR,mobile
ORD-04797,2026-06-01,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,DE,web
ORD-04798,2026-06-01,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,DE,marketplace
ORD-04799,2026-06-01,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,AT,web
ORD-04800,2026-06-01,PROD-002,Bluetooth Speaker,Electronics,3,79.99,35.0,239.97,134.97,0.0,completed,NL,mobile
ORD-04801,2026-06-01,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,BE,web
ORD-04802,2026-06-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,mobile
ORD-04803,2026-06-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-04804,2026-06-01,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,NL,mobile
ORD-04805,2026-06-01,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,DE,marketplace
ORD-04806,2026-06-01,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,DE,marketplace
ORD-04807,2026-06-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,AT,web
ORD-04808,2026-06-01,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,AT,web
ORD-04809,2026-06-01,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,web
ORD-04810,2026-06-01,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,CH,web
ORD-04811,2026-06-01,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,marketplace
ORD-04812,2026-06-01,PROD-005,Phone Case - Classic,Accessories,4,12.5,3.2,50.0,37.2,0.0,completed,DE,mobile
ORD-04813,2026-06-01,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,mobile
ORD-04814,2026-06-01,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,BE,mobile
ORD-04815,2026-06-01,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,BE,web
ORD-04816,2026-06-01,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,BE,marketplace
ORD-04817,2026-06-01,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,CH,mobile
ORD-04818,2026-06-01,PROD-007,Leather Wallet,Accessories,2,39.99,15.0,79.98,49.98,0.0,completed,DE,mobile
ORD-04819,2026-06-01,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,CH,web
ORD-04820,2026-06-01,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,FR,web
ORD-04821,2026-06-01,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,marketplace
ORD-04822,2026-06-01,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,0.0,178.0,cancelled,AT,mobile
ORD-04823,2026-06-01,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,CH,mobile
ORD-04824,2026-06-01,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,AT,mobile
ORD-04825,2026-06-01,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,AT,web
ORD-04826,2026-06-01,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,FR,web
ORD-04827,2026-06-01,PROD-011,Casual Sneakers,Footwear,2,59.99,22.0,119.98,75.98,0.0,completed,FR,web
ORD-04828,2026-06-01,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,mobile
ORD-04829,2026-06-01,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,CH,mobile
ORD-04830,2026-06-01,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,DE,marketplace
ORD-04831,2026-06-01,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,mobile
ORD-04832,2026-06-01,PROD-012,Cotton T-Shirt,Clothing,3,19.99,6.0,59.97,41.97,0.0,completed,BE,web
ORD-04833,2026-06-01,PROD-013,Slim Fit Jeans,Clothing,4,49.99,18.0,199.96,127.96,0.0,completed,CH,web
ORD-04834,2026-06-01,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,NL,web
ORD-04835,2026-06-01,PROD-013,Slim Fit Jeans,Clothing,3,49.99,18.0,149.97,95.97,0.0,completed,DE,web
ORD-04836,2026-06-01,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,web
ORD-04837,2026-06-01,PROD-014,Hoodie - Oversized,Clothing,5,44.99,16.0,224.95,144.95,0.0,completed,FR,marketplace
ORD-04838,2026-06-01,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,web
ORD-04839,2026-06-01,PROD-015,Winter Jacket,Clothing,2,129.0,52.0,258.0,154.0,0.0,completed,AT,web
ORD-04840,2026-06-01,PROD-015,Winter Jacket,Clothing,1,129.0,52.0,129.0,77.0,0.0,completed,CH,web
ORD-04841,2026-06-01,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,NL,web
ORD-04842,2026-06-01,PROD-016,Yoga Mat,Home,4,29.99,10.0,119.96,79.96,0.0,completed,FR,web
ORD-04843,2026-06-01,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,AT,marketplace
ORD-04844,2026-06-01,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,FR,mobile
ORD-04845,2026-06-01,PROD-017,Stainless Water Bottle,Home,4,19.99,5.5,79.96,57.96,0.0,completed,AT,web
ORD-04846,2026-06-01,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,web
ORD-04847,2026-06-01,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,BE,web
ORD-04848,2026-06-01,PROD-018,Scented Candle Set,Home,5,24.99,8.0,124.95,84.95,0.0,completed,CH,web
ORD-04849,2026-06-01,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,DE,marketplace
ORD-04850,2026-06-01,PROD-019,Desk Organizer,Home,3,22.99,7.5,68.97,46.47,0.0,completed,DE,mobile
ORD-04851,2026-06-01,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,DE,web
ORD-04852,2026-06-02,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,DE,web
ORD-04853,2026-06-02,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,AT,marketplace
ORD-04854,2026-06-02,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,AT,mobile
ORD-04855,2026-06-02,PROD-002,Bluetooth Speaker,Electronics,3,79.99,35.0,239.97,134.97,0.0,completed,CH,mobile
ORD-04856,2026-06-02,PROD-002,Bluetooth Speaker,Electronics,5,79.99,35.0,399.95,224.95,0.0,completed,BE,web
ORD-04857,2026-06-02,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,AT,marketplace
ORD-04858,2026-06-02,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,DE,mobile
ORD-04859,2026-06-02,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,DE,mobile
ORD-04860,2026-06-02,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,DE,web
ORD-04861,2026-06-02,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,marketplace
ORD-04862,2026-06-02,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,FR,web
ORD-04863,2026-06-02,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,BE,web
ORD-04864,2026-06-02,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,FR,marketplace
ORD-04865,2026-06-02,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,FR,web
ORD-04866,2026-06-02,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,BE,marketplace
ORD-04867,2026-06-02,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,mobile
ORD-04868,2026-06-02,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,FR,web
ORD-04869,2026-06-02,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,mobile
ORD-04870,2026-06-02,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,AT,web
ORD-04871,2026-06-02,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,mobile
ORD-04872,2026-06-02,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,web
ORD-04873,2026-06-02,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,BE,web
ORD-04874,2026-06-02,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,FR,web
ORD-04875,2026-06-02,PROD-010,Trail Hiking Boots,Footwear,3,119.0,48.0,357.0,213.0,0.0,completed,CH,mobile
ORD-04876,2026-06-02,PROD-011,Casual Sneakers,Footwear,3,59.99,22.0,179.97,113.97,0.0,completed,CH,marketplace
ORD-04877,2026-06-02,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,BE,mobile
ORD-04878,2026-06-02,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,mobile
ORD-04879,2026-06-02,PROD-011,Casual Sneakers,Footwear,3,59.99,22.0,179.97,0.0,179.97,cancelled,DE,mobile
ORD-04880,2026-06-02,PROD-011,Casual Sneakers,Footwear,3,59.99,22.0,179.97,113.97,0.0,completed,DE,web
ORD-04881,2026-06-02,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,NL,web
ORD-04882,2026-06-02,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,CH,mobile
ORD-04883,2026-06-02,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,web
ORD-04884,2026-06-02,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,CH,mobile
ORD-04885,2026-06-02,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,marketplace
ORD-04886,2026-06-02,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,AT,mobile
ORD-04887,2026-06-02,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,mobile
ORD-04888,2026-06-02,PROD-013,Slim Fit Jeans,Clothing,2,49.99,18.0,99.98,63.98,0.0,completed,DE,marketplace
ORD-04889,2026-06-02,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,44.99,refunded,FR,mobile
ORD-04890,2026-06-02,PROD-014,Hoodie - Oversized,Clothing,4,44.99,16.0,179.96,115.96,0.0,completed,FR,mobile
ORD-04891,2026-06-02,PROD-015,Winter Jacket,Clothing,1,129.0,52.0,129.0,77.0,0.0,completed,CH,mobile
ORD-04892,2026-06-02,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,NL,web
ORD-04893,2026-06-02,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,AT,web
ORD-04894,2026-06-02,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-04895,2026-06-02,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-04896,2026-06-02,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,mobile
ORD-04897,2026-06-02,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,web
ORD-04898,2026-06-02,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,DE,mobile
ORD-04899,2026-06-02,PROD-018,Scented Candle Set,Home,2,24.99,8.0,49.98,33.98,0.0,completed,DE,web
ORD-04900,2026-06-02,PROD-019,Desk Organizer,Home,3,22.99,7.5,68.97,46.47,0.0,completed,FR,web
ORD-04901,2026-06-02,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,DE,web
ORD-04902,2026-06-02,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,DE,mobile
ORD-04903,2026-06-03,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,web
ORD-04904,2026-06-03,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,marketplace
ORD-04905,2026-06-03,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,FR,mobile
ORD-04906,2026-06-03,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,DE,mobile
ORD-04907,2026-06-03,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,FR,mobile
ORD-04908,2026-06-03,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,CH,marketplace
ORD-04909,2026-06-03,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-04910,2026-06-03,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,DE,marketplace
ORD-04911,2026-06-03,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,AT,web
ORD-04912,2026-06-03,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-04913,2026-06-03,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,BE,web
ORD-04914,2026-06-03,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,AT,mobile
ORD-04915,2026-06-03,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-04916,2026-06-03,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,FR,mobile
ORD-04917,2026-06-03,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,FR,marketplace
ORD-04918,2026-06-03,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,mobile
ORD-04919,2026-06-03,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,CH,web
ORD-04920,2026-06-03,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,mobile
ORD-04921,2026-06-03,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,marketplace
ORD-04922,2026-06-03,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,AT,web
ORD-04923,2026-06-03,PROD-008,Sunglasses - Aviator,Accessories,4,29.99,10.0,119.96,79.96,0.0,completed,NL,mobile
ORD-04924,2026-06-03,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,FR,mobile
ORD-04925,2026-06-03,PROD-009,Running Shoes - Pro,Footwear,4,89.0,35.0,356.0,216.0,0.0,completed,DE,marketplace
ORD-04926,2026-06-03,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,BE,mobile
ORD-04927,2026-06-03,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,FR,web
ORD-04928,2026-06-03,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,mobile
ORD-04929,2026-06-03,PROD-011,Casual Sneakers,Footwear,3,59.99,22.0,179.97,113.97,0.0,completed,NL,marketplace
ORD-04930,2026-06-03,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,AT,web
ORD-04931,2026-06-03,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,FR,web
ORD-04932,2026-06-03,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,NL,web
ORD-04933,2026-06-03,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,mobile
ORD-04934,2026-06-03,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,web
ORD-04935,2026-06-03,PROD-013,Slim Fit Jeans,Clothing,3,49.99,18.0,149.97,0.0,149.97,cancelled,CH,web
ORD-04936,2026-06-03,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,web
ORD-04937,2026-06-03,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,CH,web
ORD-04938,2026-06-03,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,AT,web
ORD-04939,2026-06-03,PROD-014,Hoodie - Oversized,Clothing,3,44.99,16.0,134.97,86.97,0.0,completed,DE,web
ORD-04940,2026-06-03,PROD-015,Winter Jacket,Clothing,1,129.0,52.0,129.0,77.0,0.0,completed,AT,web
ORD-04941,2026-06-03,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-04942,2026-06-03,PROD-016,Yoga Mat,Home,2,29.99,10.0,59.98,39.98,0.0,completed,DE,web
ORD-04943,2026-06-03,PROD-016,Yoga Mat,Home,2,29.99,10.0,59.98,39.98,0.0,completed,DE,mobile
